"","nDays","NEntries","NWonEntries","Profit","MaxDDMoney","MaxPercentDD","MaxNConsLostEntries","Perc_OfBal_ToEntry","ProfitPerDay","OptMethod","Ticker","TFs","ParValues","ParNames"
"8",24.8736111111111,57,54,340.396351522925,193.186207692132,1.6631703387768,2,50,13.6850395385843,"SEQ","AUDCAD","5 mins","100/50/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"6",24.8736111111111,56,52,338.124042952685,198.705448245933,1.65118679050568,2,50,13.593685349597,"SEQ","AUDCAD","5 mins","80/50/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"10",24.8736111111111,44,43,162.583235474933,69.9002316593475,1.6631703387768,2,50,6.53637442302481,"SEQ","AUDCAD","5 mins","120/50/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"191",24.8736111111111,319,246,498.0327796541,260.549163409469,1.0383341113249,3,50,20.0225362304401,"SEQ","AUDCAD","5 mins","10/50/2/1/10/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"101",24.8736111111111,311,239,462.359335797738,251.980521269244,1.02481183316063,3,50,18.5883478571875,"SEQ","AUDCAD","1 min","10/50/1/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"271",24.8736111111111,289,230,502.800341174448,269.105471577673,1.05523176395592,3,50,20.2142076970016,"SEQ","AUDCAD","5 mins","10/50/2/1/15/1.5/20/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"71",24.8736111111111,284,228,487.981368718458,260.384239351889,1.28062107276205,3,50,19.6184368461271,"SEQ","AUDCAD","5 mins","10/40/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"81",24.8736111111111,282,227,492.271295993834,260.384239351889,1.28062107276205,3,50,19.7909058638428,"SEQ","AUDCAD","5 mins","10/45/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"110",24.8736111111111,285,226,488.815888555414,194.052329786859,1.28062107276205,3,50,19.6519872555641,"SEQ","AUDCAD","5 mins","10/10/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"510",24.8736111111111,282,226,468.134984118281,259.104523718185,1.28062107276205,3,50,18.8205476891598,"SEQ","AUDCAD","5 mins","10/30/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"201",24.8736111111111,283,226,485.406941893359,269.105471577673,1.05523176395592,3,50,19.5149365214818,"SEQ","AUDCAD","5 mins","10/50/2/1/20/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"65",24.8736111111111,281,225,481.263992820442,260.384239351889,1.28062107276205,3,50,19.3483765051493,"SEQ","AUDCAD","5 mins","10/35/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"210",24.8736111111111,281,224,500.350161495707,259.104523718185,1.28062107276205,3,50,20.1157025114137,"SEQ","AUDCAD","5 mins","10/15/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"310",24.8736111111111,280,224,501.779405611758,259.104523718185,1.28062107276205,3,50,20.1731627695832,"SEQ","AUDCAD","5 mins","10/20/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"410",24.8736111111111,277,223,454.844516338192,259.104523718185,1.28062107276205,3,50,18.2862276935339,"SEQ","AUDCAD","5 mins","10/25/2/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"161",24.8736111111111,274,215,467.093694284624,192.350234443333,1.28062107276205,3,50,18.7786844539019,"SEQ","AUDCAD","5 mins","10/50/2/1.5/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"211",24.8736111111111,270,213,445.121963522545,407.330333748942,1.16548791303754,4,50,17.8953494743555,"SEQ","AUDCAD","5 mins","10/50/2/1/30/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"221",24.8736111111111,264,208,445.836907104193,506.771356094152,1.1598685482312,4,50,17.9240925297347,"SEQ","AUDCAD","5 mins","10/50/2/1/40/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"171",24.8736111111111,258,206,546.848750571419,156.996325071096,1.28062107276205,3,50,21.9850969016373,"SEQ","AUDCAD","5 mins","10/50/2/2/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"231",24.8736111111111,257,203,464.398864884226,505.919601140404,1.17184815230589,4,50,18.6703435544499,"SEQ","AUDCAD","5 mins","10/50/2/1/50/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"251",24.8736111111111,242,199,351.032612895609,166.368247475171,1.05523176395592,4,50,14.1126518110916,"SEQ","AUDCAD","5 mins","10/50/2/1/15/2/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"291",24.8736111111111,260,199,549.763714873061,269.105471577673,1.05523176395592,3,50,22.1022879395055,"SEQ","AUDCAD","5 mins","10/50/2/1/15/1.5/60/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"281",24.8736111111111,256,197,544.324745179929,269.105471577673,1.05523176395592,3,50,21.8836236824808,"SEQ","AUDCAD","5 mins","10/50/2/1/15/1.5/55/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"301",24.8736111111111,250,191,510.197546871901,269.105471577673,1.05523176395592,3,50,20.5115994052023,"SEQ","AUDCAD","5 mins","10/50/2/1/15/1.5/65/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"121",24.8736111111111,232,186,424.670592052111,168.679133153671,1.10476493878851,3,50,17.0731378791401,"SEQ","AUDCAD","15 mins","10/50/3/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"181",24.8736111111111,225,183,464.226750539785,229.662136600268,1.25027043645598,3,50,18.6634239984726,"SEQ","AUDCAD","5 mins","10/50/2/3/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"311",24.8736111111111,224,171,527.559523105053,317.566190151843,1.13513574995166,3,50,21.2096072720776,"SEQ","AUDCAD","5 mins","10/50/2/1/15/1.5/100/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"131",24.8736111111111,200,160,404.583533153034,330.050567560892,1.33004141446321,3,50,16.2655728332226,"SEQ","AUDCAD","30 mins","10/50/4/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
"141",24.8736111111111,198,154,285.112901420049,64.9047780682918,0.826155938349944,3,50,11.4624651863552,"SEQ","AUDCAD","1 hour","10/50/5/1/15/1.5/15/1.5","ReEntExt/SuperT_Len/SuperT_TF/SuperT_Factor/EntryBB_Len/Entry_SDs/ExitBB_Len/ExitBB_SDs"
